	A5554-NY2011-34	B57-NY2011-15	B73-NY2011-32	B76-NY2011-11	B97-NY2011-7	CML103-NY2011-46	CML108-NY2010-61	CML157Q-NY2011-59	CML158Q-NY2011-49	CML228-NY2010-70	CML277-O5P071851A	CML311-NY2010-356	CML322-NNY2011-44	CML341-02F1020	CML69-10A7711251A	CMl333-NY2010-122	F2834T-NY2010-108	F70NY2011-235	H84-NY2011-81	H95-NY2011-79	HP301-NY2011-77	HY-NY2010-93	IL14H-NY2011-131	KY21-NY2010-156	KY228-NY2010-154	Ki11-NY2010-162	Ki3-NY2010-159	Ki44-O4P168551A	M162W-NY2011-115	M37W-NY2010-149	MO17-NY2011-142	MO18W-NY2010-147	MS71-NY2011-101	NC260-NY2011-248	NC350-NY2010-185	NC358-NY2011-143	NC360-NY2011-211	OH40B-NY2010-556	OH43-NY2011-252	OH7B-NY2011-202	P39-NY2010-550	SC357-NY2010-244	T2I16-NY2010-231	TX303-NY2010-235	TZi8-NY2010-566	U267Y-NY2010-589	W22-NY2011-256	W64A-NY2011-215
GRMZM2G333916	8.67868	12.5675	4.45196	5.6459	11.6671	7.70442	13.5618	7.129239999999999	14.9866	11.8928	12.6901	24.0399	8.76327	9.870439999999999	6.07496	9.82388	7.2585	7.811	4.28196	0.0	9.82068	5.46026	9.27184	7.829610000000001	10.2531	11.3506	12.9906	9.98915	12.5458	8.20282	7.97233	6.851	8.63459	6.885860000000001	16.4627	10.8249	8.099219999999999	4.40952	9.70123	6.96408	12.9344	12.8428	8.96584	11.6685	9.08891	12.2365	6.232469999999999	8.64145
GRMZM2G339866	8.52767	27.9837	94.6194	25.7995	16.3797	51.0695	92.7234	46.0914	58.2202	87.7623	58.6417	27.5524	38.5261	30.594	49.0425	29.9775	62.6319	25.1989	64.0227	0.0	24.0096	25.2624	14.5497	39.544000000000004	83.5625	34.4787	7.36888	11.4002	21.0258	33.29	5.83283	38.0437	22.8779	14.237	53.8759	56.2043	61.2236	66.7771	32.0607	21.8854	34.4201	29.4742	22.2224	15.7836	35.9188	23.175	11.9778	21.7343
GRMZM2G341621	5.28823	10.4852	10.3545	8.49789	10.5863	7.23688	6.4968699999999995	9.105310000000001	6.4560699999999995	10.5632	5.141	9.411719999999999	11.046	8.042710000000001	8.333910000000001	7.005489999999999	10.927999999999999	16.4028	10.3732	0.0	5.88167	8.51941	6.41909	6.45674	6.43841	9.87378	6.88735	8.84215	11.0615	8.48766	9.988999999999999	10.3696	6.30359	5.06911	6.42554	8.06955	7.24507	10.8297	9.14387	9.68956	7.85774	6.9691600000000005	6.542730000000001	6.12898	9.06168	9.259830000000001	9.53307	7.799869999999999
GRMZM2G342327	6.77727	10.2315	23.4728	9.59563	12.4354	8.42764	24.2819	9.56286	20.4486	11.2794	9.54469	11.9171	9.09527	12.3218	22.7204	9.58718	11.013	13.1197	13.3463	0.0	14.0056	9.83877	19.9963	17.3162	12.4091	11.9743	10.4326	8.689110000000001	15.9227	11.51	11.3908	15.5457	13.6248	12.4697	16.9809	13.4541	16.2095	15.5521	10.4481	15.0367	44.7253	7.74564	13.8271	15.4089	12.0367	6.46675	11.3547	11.9656
GRMZM2G345055	25.5393	22.0569	34.8056	40.3286	36.9725	41.3491	32.0856	29.7218	29.189	46.4372	38.611999999999995	30.9285	44.9195	43.0103	37.5019	28.7699	41.5116	38.8244	14.7652	19.8834	38.071999999999996	30.4374	33.6044	41.3985	34.5804	47.0577	33.9858	34.388000000000005	33.271	28.9428	32.357	42.3558	34.2155	41.9987	36.7101	40.9862	32.1561	9.917689999999999	32.0479	34.1668	39.3805	21.7426	32.9328	31.2882	39.1012	34.8163	24.910999999999998	31.2347
GRMZM2G348697	11.1512	6.33902	8.407580000000001	11.7658	12.0074	8.42409	6.67825	10.0902	5.83207	8.3674	6.89239	6.44057	9.95249	9.6504	6.124	7.62219	14.5687	10.0194	5.68513	10.413	6.82343	11.7118	8.1431	7.9892	6.14185	8.31675	8.46257	11.9859	7.81265	10.4608	9.11856	9.65956	7.27503	7.42882	11.42	8.17404	7.786689999999999	5.73672	10.0374	5.78477	10.2875	7.82683	7.7290600000000005	10.1909	8.70909	11.7937	10.1779	9.294080000000001
GRMZM2G353103	129.975	199.112	124.47	91.0433	226.005	140.468	156.207	134.97299999999998	161.577	114.738	231.118	314.914	190.132	166.924	160.436	203.62400000000002	139.814	116.098	112.822	86.8728	185.78099999999998	107.26700000000001	153.58	219.50900000000001	320.758	180.252	179.24099999999999	171.99900000000002	80.3634	158.62	155.57399999999998	65.7383	198.266	124.98299999999999	260.46299999999997	185.317	183.74200000000002	153.912	165.203	222.15200000000002	181.708	209.493	166.795	132.759	192.919	111.131	147.724	150.166
GRMZM2G363470	8.70968	7.32458	7.84854	8.72378	12.7864	2.87711	8.81888	6.0549	22.4265	12.4154	3.36427	5.7603800000000005	8.899510000000001	8.25019	9.48541	6.9706	5.77707	7.339860000000001	0.0	0.0	10.5095	3.06555	9.092889999999999	16.3522	6.53453	11.8449	1.48902	2.0242299999999998	5.9265	13.7425	4.46778	6.024030000000001	11.3153	8.78205	14.168	8.31275	19.4407	3.04514	18.3442	22.2456	9.62556	3.32372	5.41285	10.2565	16.9843	7.2109	3.99433	6.94075
GRMZM2G363535	24.3002	22.6598	23.2308	36.211999999999996	22.944000000000003	24.3732	26.9931	21.4285	19.945999999999998	29.1031	21.1398	18.2418	25.3268	28.8754	24.3547	27.5694	30.1986	34.4756	23.2159	45.3271	22.3723	31.0012	22.3939	26.962	23.5	25.5157	25.7851	27.6327	23.5688	23.8906	34.1378	25.4102	24.2068	31.2473	24.185	23.8913	27.2945	26.5983	28.7227	17.3309	34.5976	25.8628	24.2576	22.3841	27.4595	33.7982	30.8181	28.221
GRMZM2G364643	4.411919999999999	9.97908	13.0905	1.37172	3.06595	5.43692	12.6749	4.465319999999999	5.9741800000000005	5.67874	2.96979	2.42693	5.29025	7.66252	9.61289	1.68285	13.4798	1.4732	0.0	0.0	24.1338	6.0118	4.245430000000001	7.53207	7.12167	8.18309	6.1071599999999995	4.093430000000001	6.33777	6.28299	2.03143	2.40272	10.201	0.0	3.1833400000000003	5.66911	7.08783	2.28362	26.6813	3.78091	5.1818800000000005	8.30971	4.16032	1.58202	3.74724	2.62827	6.9084699999999994	7.86924
GRMZM2G369703	3.61245	1.7537099999999999	4.41124	1.4141	2.38243	3.48354	6.34566	1.0106	2.8000599999999998	4.71513	5.40189	1.8131	4.6474	5.128430000000001	3.24362	2.72238	2.68561	0.671194	2.69397	0.0	9.00113	4.3998800000000005	3.4135199999999997	3.5756	9.15165	4.60269	5.1791	6.7746699999999995	1.17379	6.0038800000000005	1.48694	2.9196299999999997	4.53121	1.86165	1.34057	2.6890400000000003	3.6488300000000002	3.21949	2.9119900000000003	1.22558	7.15535	9.2496	2.89803	6.53201	1.55584	1.9869999999999999	4.7478	7.28688
GRMZM2G369839	101.86200000000001	103.43700000000001	144.31	76.1356	155.336	110.975	40.0623	69.8746	93.0053	95.8029	176.34599999999998	76.0163	85.7358	92.9665	152.624	136.912	130.745	85.4716	124.07799999999999	103.40299999999999	185.82299999999998	121.814	35.7462	107.941	200.733	152.704	92.9822	91.1448	63.1829	80.9333	42.6384	105.147	131.055	75.1862	124.03	74.8147	35.1898	83.1091	154.66899999999998	139.664	126.28	110.60700000000001	57.8332	90.6646	84.6342	21.4192	114.037	135.879
GRMZM2G369931	10.4422	9.619530000000001	6.06009	4.81796	8.023480000000001	8.35097	5.7104	6.28787	8.12551	2.5907400000000003	8.44403	10.3015	9.38826	11.5494	8.969660000000001	8.74762	9.34155	6.25207	5.39055	0.0	15.3096	5.883719999999999	6.1433800000000005	13.616	11.9158	7.839510000000001	2.52798	8.8338	5.9454	5.698180000000001	5.84183	5.2855099999999995	13.9756	5.49653	11.2374	9.54425	6.4061	7.814430000000001	12.273	8.03512	7.92638	8.48488	9.3932	5.01179	8.01608	12.7653	8.84615	7.6660699999999995
GRMZM2G369956	14.1977	9.63561	7.135730000000001	5.61442	11.3863	9.82765	9.457310000000001	7.8156	12.0369	10.7957	7.85665	14.558	10.4776	12.2041	11.9288	9.37824	10.5679	9.93555	7.74455	0.0	8.3966	8.11554	13.4634	11.489	14.1461	8.28374	14.1569	10.8181	11.1955	10.2244	11.722000000000001	8.35055	6.78609	6.2737300000000005	13.7699	13.1692	10.2892	9.65137	9.72123	13.8705	14.5074	8.363489999999999	7.1910300000000005	13.3211	12.8236	7.869489999999999	7.54632	5.90829
GRMZM2G371795	5.42954	6.0056400000000005	9.19919	2.68168	3.6749	2.7088	10.197000000000001	3.7644800000000003	4.84429	5.18086	6.28084	3.16646	6.75236	3.82935	0.0	5.17656	7.61671	8.03558	0.0	0.0	6.3987099999999995	1.7570700000000001	1.38285	3.0715	6.52963	8.10533	4.7755	5.47968	6.14826	5.22285	5.9583900000000005	8.0742	0.0	0.0	6.14987	6.08245	7.76215	5.01248	5.89498	3.85088	0.0	6.9398100000000005	4.06921	0.0	0.0	1.3950799999999999	9.79296	8.49278
GRMZM2G374088	28.4779	22.7571	16.6307	21.9421	43.0771	28.6303	19.6753	44.7343	26.221	17.0133	15.8304	17.396	23.1559	21.1374	14.5685	17.628	40.4143	31.2073	22.8722	29.7313	47.7936	28.0508	62.9439	29.0832	22.628	24.2778	18.9318	23.5345	33.5138	26.4995	33.9116	25.1776	19.9185	19.7268	36.2518	35.797	25.6728	36.0685	23.0293	43.0026	14.9192	25.7091	29.2682	27.0413	20.3105	41.683	20.0624	27.7568
GRMZM2G382914	233.83	293.19599999999997	245.71900000000002	222.581	301.996	379.124	336.972	305.748	360.654	303.857	287.218	485.958	233.388	314.11400000000003	342.276	363.11800000000005	252.283	231.513	301.07	189.90099999999998	290.671	227.37099999999998	323.774	337.654	473.542	284.409	252.456	428.048	244.922	413.108	250.59	257.78700000000003	332.065	290.724	294.528	289.767	400.69	248.542	259.795	258.978	318.942	262.785	377.845	415.384	444.99699999999996	260.631	281.047	285.32099999999997
GRMZM2G386564	18.3495	4.23464	1.73448	4.25628	1.35415	3.67026	4.85654	2.6270700000000002	1.9235200000000001	4.85879	2.1373599999999997	6.610180000000001	3.9552699999999996	4.40414	5.40525	6.02459	3.24818	4.062069999999999	4.23019	0.0	16.5518	3.13403	4.956230000000001	7.381310000000001	4.29702	5.79646	0.0	12.5971	3.6282099999999997	3.6903300000000003	4.29245	3.4016300000000004	21.096	2.81098	3.25231	3.97116	6.157780000000001	11.4457	32.5979	2.03689	8.24777	14.7747	3.7454400000000003	6.820939999999999	1.6436099999999998	0.805951	3.1777900000000003	5.00513
GRMZM2G389903	4.19289	30.6727	37.4472	6.4564699999999995	3.9479699999999998	40.0801	45.6678	26.7249	68.6479	4.802569999999999	122.53200000000001	53.2308	23.5427	21.1129	80.3154	180.65900000000002	34.5012	23.5229	84.8427	0.0	75.44	46.5783	58.0477	50.4235	142.207	42.6183	13.3838	2.22757	29.859	32.1923	20.4304	139.866	19.5939	62.707	37.5531	23.8159	88.6031	20.0672	4.9543099999999995	78.3853	20.0852	46.8129	30.0047	58.8999	54.8118	22.2268	25.8697	26.2206
GRMZM2G390160	10.3153	14.1867	11.5236	9.30245	22.2803	13.695	13.267999999999999	14.0196	13.9455	7.46651	10.9381	17.0602	10.4082	8.28158	5.68609	10.4135	5.16131	12.025	7.033110000000001	0.0	12.7016	12.206	13.7362	14.9862	15.53	9.85872	18.7967	10.6917	8.37831	9.937999999999999	12.8511	4.97501	13.8989	9.27075	16.0984	12.3648	6.8709	10.1103	9.430639999999999	20.0837	14.9609	11.8518	8.8375	10.4297	16.9434	13.9022	11.921	10.3837
GRMZM2G391413	27.9552	7.6031	12.9345	15.9476	13.3035	10.335999999999999	7.97802	13.4939	8.45647	12.1863	10.2327	6.795539999999999	13.0911	12.6246	10.8735	9.86302	15.1567	13.632	5.46045	0.0	9.51078	9.851	6.6570800000000006	13.7095	7.48327	13.6261	10.5782	7.63628	12.167	10.9942	11.9927	11.7234	8.950460000000001	11.5008	10.9552	11.4999	10.8376	5.00413	8.90713	8.97374	15.3595	6.74286	11.674000000000001	8.06594	13.3688	10.8242	11.1748	13.4321
GRMZM2G395535	4.79208	4.06292	1.5369899999999999	1.21035	1.2992	2.54366	4.22774	1.38939	1.4056899999999999	4.8107	1.4122	1.7877900000000002	5.29825	5.82519	4.5252099999999995	1.9959	2.16966	2.61753	0.0	0.0	3.3481099999999997	3.4994699999999996	2.5929900000000004	2.49142	2.26458	4.62206	2.54251	1.9827700000000001	1.9757099999999999	3.5937699999999997	3.0003900000000003	4.532369999999999	3.5445699999999998	1.30494	2.49634	3.4241300000000003	2.07733	2.4477599999999997	7.22955	0.9625290000000001	1.83913	4.44177	1.6923	0.0	1.20197	1.3478700000000001	2.2707	2.10312
GRMZM2G396397	18.3355	29.235	24.9043	20.4992	18.2745	33.3679	23.7665	18.864	22.8889	39.0991	29.2956	31.064	14.9985	31.1508	32.2652	27.7719	31.1998	24.6384	37.085	43.8152	33.8846	21.745	17.4241	36.0481	38.7951	32.4378	23.2387	21.2192	18.1117	19.532	21.0047	35.6546	35.6404	25.6415	28.8822	24.0518	23.1758	21.3631	36.0717	30.474	18.7708	31.0536	8.73667	17.3963	31.733	19.3477	24.0277	29.4921
GRMZM2G396565	0.41861499999999996	0.43194	0.0	0.0	0.580607	3.3422300000000003	0.62327	0.0	2.36612	0.4643	2.71393	3.0626599999999997	2.1922099999999998	2.2838	0.768781	1.0337100000000001	0.0	13.1815	0.0	0.0	0.0	0.0	3.79705	1.20121	2.5093799999999997	0.296381	0.463604	0.377877	0.551003	0.642845	2.42375	1.11461	0.5860390000000001	0.41523999999999994	0.643104	0.498517	0.57585	0.0	0.0	1.37539	3.2768699999999997	0.705863	2.12659	0.5385989999999999	0.9936200000000001	0.334198	0.0	0.0
GRMZM2G402088	10.7927	10.2358	12.5333	18.855	8.45326	6.74453	7.20068	6.2302800000000005	8.88335	9.80949	8.46922	6.27072	11.6662	14.3478	4.81255	10.1163	13.9774	10.1794	9.979560000000001	21.3117	9.82438	13.5252	6.05238	9.520719999999999	4.5429699999999995	10.466	9.081430000000001	11.7821	12.8014	9.57368	11.9726	13.4153	6.18122	7.98498	10.4419	6.73986	11.574000000000002	9.31236	9.78652	5.13825	12.8696	11.0785	8.56211	10.0381	8.48157	13.7017	8.86909	10.3762
GRMZM2G402242	2.8206900000000004	2.59452	2.78277	4.74604	1.8447799999999999	1.63539	2.0403700000000002	4.29327	5.2838	2.6113299999999997	1.75053	2.3507700000000002	3.70494	2.25494	1.8046400000000002	3.11553	3.37713	2.36955	0.0	0.0	1.52549	2.8235900000000003	4.98039	3.74778	3.3473699999999997	3.47591	5.64391	2.64348	5.25047	6.3837	4.04338	3.35515	0.990566	1.4192200000000001	5.10914	3.39552	2.6337900000000003	2.33518	3.72545	2.30001	4.81557	4.71044	5.417000000000001	3.96395	2.0957	5.08185	1.7158799999999998	1.51651
GRMZM2G405094	3.05209	7.13583	6.77192	0.0	1.95111	4.491569999999999	5.96482	6.53965	4.62418	9.50576	8.99817	2.41767	7.4660899999999994	7.379460000000001	5.29522	5.02833	7.09421	6.13695	4.580769999999999	0.0	6.7325800000000005	6.355090000000001	4.14839	5.15867	7.98093	6.30379	5.66911	4.6298	6.8499	5.592219999999999	4.30121	11.5903	4.08996	2.7044200000000003	3.52334	5.19231	7.3432	3.2321299999999997	8.50203	4.70844	9.12744	10.6037	1.84218	2.8887099999999997	1.4672100000000001	4.16983	4.46525	9.55307
GRMZM2G410175	24.5967	46.0349	33.6118	22.131999999999998	19.5754	126.068	68.7593	14.3944	0.0	88.5324	278.863	44.1424	69.3668	75.715	93.0141	206.347	36.3638	17.406	97.4452	0.0	140.605	55.0895	26.8856	72.6628	348.976	43.898999999999994	21.6398	25.6006	26.9591	80.4621	5.42891	170.072	46.9802	17.2567	89.1458	57.5686	92.29700000000001	15.4108	60.6986	25.4491	20.9722	27.5253	39.5075	107.09299999999999	22.4697	29.8763	14.1481	63.505
GRMZM2G410766	70.2441	48.6925	268.573	262.685	20.0278	11.8851	37.0892	21.603	16.5289	53.0521	23.4359	23.3626	37.806	8.484689999999999	27.6148	30.6275	4.99062	248.358	216.657	51.512	56.3958	119.23	248.662	46.9774	27.0833	101.23100000000001	16.2545	39.0182	25.497	44.9668	63.3399	2.69236	157.139	145.961	93.0326	62.6578	38.512	29.5667	52.7771	187.476	223.403	35.2441	75.1126	8.94736	63.5953	8.29567	76.5297	36.9732
GRMZM2G412604	49.4623	50.8849	67.63	101.932	19.1504	83.9762	62.352	59.8212	31.8328	119.31	75.2822	56.3414	125.219	79.22800000000001	57.0428	42.3449	64.1068	91.3025	73.7595	46.0416	102.79899999999999	55.427	45.8918	50.1694	97.84	68.3628	63.1803	90.6462	113.272	93.4054	40.6746	122.35700000000001	137.889	53.6472	49.2638	77.0736	49.3582	57.7259	105.26100000000001	19.9133	41.8922	82.4691	114.415	81.3577	47.5541	151.299	39.8804	56.857
GRMZM2G414141	3.59263	3.4843900000000003	4.7739	2.60091	4.48496	2.9803900000000003	4.8334	2.89128	4.7190900000000005	3.23789	3.4817699999999996	4.64447	3.31186	5.01662	8.118160000000001	3.26421	3.50595	4.01438	2.3984799999999997	0.0	4.76777	4.20951	6.373469999999999	5.29	5.45158	3.8193599999999996	1.35913	3.1264	1.47958	5.32083	4.483280000000001	3.5806	5.53296	3.24958	5.86336	6.41326	6.1254	2.13669	4.44014	5.49857	6.4423900000000005	3.18332	3.52589	6.567710000000001	3.14902	6.89393	3.0644400000000003	3.47876
GRMZM2G416935	4.937880000000001	2.71022	4.13245	0.0	2.35677	5.78942	3.7516199999999995	0.0	2.80691	6.33374	17.3009	4.68358	2.12026	0.0	5.804180000000001	14.648	2.68549	0.0	0.0	0.0	3.3109	7.06752	2.50432	3.83871	15.7753	4.194	0.0	0.0	0.0	5.13154	3.17489	0.0	11.033	5.91611	7.26762	5.287719999999999	6.2802	0.0	4.28483	6.13973	0.0	0.0	2.67089	10.9009	5.69263	5.03709	6.29298	8.038860000000001
GRMZM2G423917	18.8263	62.9808	19.2087	12.3429	14.017000000000001	31.9206	15.4663	27.5244	19.2367	40.8278	29.6874	7.672689999999999	41.998999999999995	19.6191	23.2167	13.1188	27.0019	14.7544	15.7058	0.0	21.0608	14.7604	20.8894	16.4674	18.9106	45.9402	18.0163	17.448	10.8477	16.5395	17.3233	9.58371	48.3747	13.9685	12.1441	15.4576	10.1776	11.1957	25.6396	19.018	13.5085	11.7374	14.3527	5.26198	8.75234	9.890139999999999	19.0837	23.6818
GRMZM2G427468	28.8878	42.9241	25.9022	15.4208	25.6683	32.9266	36.367	15.5336	32.6774	26.8657	48.7077	88.9669	29.8409	44.3098	37.0155	43.0486	28.4204	23.5787	21.4871	0.0	42.6357	22.7949	21.6766	46.0666	85.8649	39.097	33.1754	28.0151	13.8237	22.7266	23.8098	12.8518	62.4371	23.7885	78.184	38.2798	21.9651	20.7495	49.1861	49.9983	38.299	34.9199	32.2911	22.7496	33.6088	18.9351	38.4421	31.2425
GRMZM2G433942	24.3153	20.4726	17.0939	12.5517	12.0223	15.3982	24.4124	15.5471	18.1102	20.8373	28.1982	29.6782	20.5079	19.5208	35.9458	27.6604	15.561	9.47157	31.2813	0.0	22.3515	23.9681	24.0496	19.7309	42.2392	25.4377	5.74111	11.355	16.4576	33.7532	21.9767	34.8911	16.9321	10.9044	16.8065	22.8582	33.2802	40.4184	44.9587	19.5825	29.6685	14.3628	37.9467	25.7066	15.0104	23.1245	18.8361	25.429000000000002
GRMZM2G435445	53.853	99.7476	84.1634	153.22899999999998	50.784	62.6928	50.2832	69.9786	45.7943	67.2515	45.9725	45.5981	62.4813	43.8691	56.1844	53.9229	68.0847	152.821	95.2394	94.7218	81.655	68.971	56.3798	62.0783	58.6479	59.0716	47.1023	80.4759	81.7381	56.7818	90.8401	61.2341	54.3475	53.5458	41.6454	66.6438	61.7429	84.7186	78.4931	57.0525	53.9599	60.4919	50.9142	55.69	49.6084	68.943	79.9501	65.4433
GRMZM2G435986	2.17659	5.60346	6.57056	2.6505799999999997	4.19576	7.61517	6.78092	6.30274	6.908060000000001	4.0494699999999995	7.28498	2.5392900000000003	4.67937	4.72316	3.24105	2.93105	5.75045	3.6711	5.24286	0.0	6.541980000000001	3.5310599999999996	4.69749	4.19815	3.0523700000000002	6.583419999999999	4.65177	2.73028	4.43277	3.84196	4.5281	3.6417699999999997	2.049	0.0	8.08452	5.64551	4.66576	4.77722	4.27257	5.50913	6.37833	3.55804	5.2226099999999995	0.0	2.1790000000000003	1.8679700000000001	3.9843	5.5522800000000005
GRMZM2G440866	5.631819999999999	23.6359	22.6858	2.53093	5.35175	9.795960000000001	13.3395	10.7061	6.20526	6.781810000000001	17.2526	0.0	16.044	7.178789999999999	18.1352	2.42497	13.0363	6.04194	16.6351	0.0	16.262	6.21485	6.03034	11.9165	10.8753	13.9918	6.968210000000001	15.1647	0.0	6.61428	3.5796099999999997	0.0	4.93434	0.0	8.33907	6.74308	5.10501	11.3006	14.8892	9.88349	4.15749	4.67101	7.4320699999999995	0.0	2.63135	3.2936400000000003	9.4407	15.6731
GRMZM2G455124	8.46396	16.0821	1.88657	21.8107	4.5752	16.2852	8.35652	32.8088	0.960727	4.10974	114.436	0.0	125.25399999999999	0.0	15.5119	39.5962	9.3524	10.873	42.2434	0.0	229.80200000000002	0.957002	9.812380000000001	27.1467	7.05695	6.49902	13.8248	20.449	8.93379	18.4716	10.9589	3.8702400000000003	48.9085	13.4784	9.90364	37.775	5.756819999999999	30.0373	19.8118	1.51234	0.0	69.9339	83.7742	2.0544	3.9781199999999997	0.0	15.6536	117.324
GRMZM2G458728	61.5296	34.3216	39.5281	45.8047	28.3621	34.2409	41.1852	35.6369	41.7958	58.8804	38.0073	29.1573	64.9276	56.1407	34.7073	40.6019	46.4122	59.6588	44.1297	46.5096	69.0715	49.5251	24.8643	57.5414	38.2126	50.115	60.8379	35.5438	55.7495	26.6676	42.141000000000005	26.0988	59.586000000000006	48.7747	37.2826	47.6003	31.1086	43.773999999999994	48.1947	35.2767	25.618000000000002	47.6423	23.1571	25.4319	35.6975	40.0798	40.6334	41.0119
GRMZM2G460406	78.5992	69.6218	71.0197	97.3997	86.6242	95.7364	76.8289	101.042	62.6653	77.4967	53.1519	74.4832	87.5758	65.1822	71.9245	68.3227	73.23	101.63	95.715	40.9198	59.1345	73.2946	82.3832	71.2687	57.3834	67.8658	65.7461	107.725	72.3364	68.9097	83.5003	54.1034	102.14399999999999	111.146	67.4098	68.9514	59.0309	61.3182	65.03699999999999	87.0419	74.9867	59.948	79.1189	67.8307	97.7588	79.3319	85.67299999999999	64.0109
GRMZM2G461356	46.9515	33.1269	36.2871	56.9817	42.9443	42.6687	39.3654	40.9874	37.9303	49.3452	36.0644	32.779	46.8659	54.3564	41.6864	38.11	51.8419	53.5907	20.47	57.6049	47.949	39.7345	41.2709	41.1464	28.8561	39.3288	48.1579	44.7249	60.4851	41.2374	56.8761	45.3728	33.635	53.117	39.8116	43.203	39.9817	27.0761	42.0265	39.8776	53.3237	39.0681	43.5536	41.5085	45.2679	59.195	40.8379	37.9832
GRMZM2G466780	5.84167	4.28411	8.74803	10.2875	4.43281	2.8458099999999997	4.41483	7.561389999999999	7.57573	11.7777	3.18228	6.88782	11.488	11.9675	3.99134	5.21759	8.39914	11.6978	7.42552	0.0	3.95414	14.5335	3.8459	6.3501	3.0278400000000003	5.08396	6.1832	9.32725	12.5691	5.32509	15.4293	9.863669999999999	10.5409	8.60315	6.662789999999999	9.08699	4.59826	8.56161	7.84439	6.0611	8.13808	11.1466	3.9307800000000004	8.56029	10.0961	8.56371	15.2301	6.30844
GRMZM2G474039	14.9251	24.1852	0.0	18.9953	10.824000000000002	4.49833	5.87806	0.0	7.268339999999999	4.0084599999999995	0.0	11.6611	3.89384	55.7462	1.9788	4.5780199999999995	0.0	8.534360000000001	0.0	0.0	0.0	23.1573	0.0	2.0838900000000002	2.95165	0.0	47.211999999999996	1.95059	32.848	2.59155	11.6647	0.0	8.58717	11.5235	0.0	6.9516100000000005	0.0	0.0	4.35559	16.7076	11.2729	16.7534	0.0	22.1202	9.4403	23.555	22.9058	3.25747
GRMZM2G479163	23.3807	19.0458	18.7297	22.1259	31.269000000000002	21.2146	22.2431	21.8171	24.3518	20.3013	12.6169	13.8206	19.7862	24.2236	19.3671	19.5675	19.046	21.7162	19.5268	0.0	21.2009	23.0928	27.9602	19.8149	18.7432	18.8533	22.2356	20.2049	30.3304	22.638	23.8892	19.2637	20.6634	24.6607	21.4332	25.4766	22.1046	25.2362	19.3445	22.901999999999997	17.4817	15.667	20.4672	24.2853	20.2511	25.0213	17.9581	21.6782
GRMZM2G480002	28.5393	27.4731	28.3705	39.6604	33.2441	33.9449	29.2159	28.3805	34.7959	38.9104	30.9426	25.0618	38.4184	37.7082	31.224	34.1942	38.6632	37.0381	24.2032	45.4145	33.0777	32.137	32.7193	40.6764	26.1078	32.2828	38.0608	38.4492	38.4737	31.9918	37.1335	31.3093	31.9628	40.568000000000005	31.3424	32.4447	33.884	28.0241	32.2602	30.9987	51.711000000000006	30.6138	35.9745	33.9409	34.1429	38.6236	38.6395	34.7238
GRMZM2G516421	3.46274	10.228	17.9678	5.76199	6.632389999999999	9.81279	4.66823	6.45651	3.9147300000000005	12.9826	12.7656	0.0	8.39887	10.3635	13.7219	6.38745	3.43742	5.43532	13.6616	0.0	10.2744	7.99055	5.017519999999999	9.55674	9.03151	15.2901	6.6733	3.12546	5.30246	0.0	5.7762	4.19705	3.82553	5.00127	6.81452	8.886439999999999	9.93747	11.2319	10.3357	5.37458	9.474969999999999	4.62878	6.67634	0.0	4.469119999999999	4.66739	11.6196	12.0881
GRMZM2G587327	27.3314	24.0303	26.4128	21.3047	40.0233	27.5867	18.1987	27.6245	32.2761	23.7527	30.8842	25.4091	28.3259	26.5387	29.511999999999997	34.882	23.02	24.2812	36.5859	0.0	27.5026	24.9729	29.9681	31.7021	36.9898	20.1001	29.4982	23.5661	24.8317	25.982	26.9906	25.7826	24.4788	18.7873	34.6576	32.8582	34.7461	17.7859	30.2067	42.4807	19.7141	27.5796	26.7067	39.0377	31.4412	27.8003	17.4515	17.2528
GRMZM5G806257	23.3699	22.4148	17.0436	21.1823	32.3897	30.7162	22.6022	30.1585	26.6968	17.436	22.0289	28.7363	23.2408	25.7878	22.6285	25.8734	19.8646	24.1881	16.9686	0.0	22.2372	24.2896	21.8059	26.1491	25.2145	19.9241	31.2441	27.7663	25.6416	23.5278	24.2534	19.554000000000002	20.9545	30.5853	38.3414	29.2916	26.6824	19.8674	19.1065	28.8866	26.5407	27.5247	34.8523	28.6743	35.5241	29.921999999999997	25.9105	24.1546
GRMZM5G808624	34.8843	25.4849	22.3516	38.4233	22.6331	27.8532	28.5005	27.2568	28.2223	27.3928	22.7088	24.061	29.7718	36.6239	27.5265	26.1171	31.291999999999998	39.8919	24.9565	24.9335	13.7486	50.2563	41.8073	23.6444	25.9128	25.6832	35.9728	28.4718	50.2221	54.4521	28.335	40.5596	18.9517	33.3665	23.015	25.8549	31.5293	26.2242	27.7886	24.0416	28.0008	38.044000000000004	30.9044	43.0379	29.0729	43.8842	19.9703	15.3147
